config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,47,-64.32843764514975,151.39582463511093,-90.87251660833756,-68.25,191.5,-51.8,66.75008370942467,1.0429700579597605,1.17901245820911,-1.0653550511533607,88.4570083839274
2D8x8,B_PA2_to_C2,48,-63.28934886231595,151.5221097582287,-91.1567453525607,-66.98,191.95,-51.8,67.31516880798048,1.051799512624695,1.1791799212357132,-0.9921325602029375,89.20585744182793
2D8x8,B_PA2_to_C2,49,-62.24884367455399,151.6466974859408,-91.4365064098234,-65.7,192.39,-51.8,67.87476761631456,1.060543244004915,1.1793345535745836,-0.9202242306245484,89.94743608457432
2D8x8,B_PA2_to_C2,50,-61.20693837904393,151.7695790116044,-91.71177513775478,-64.42,192.82,-51.8,68.41330397079662,1.0689578745436972,1.179471514168957,-0.8515800472769988,90.66110282738836
2D8x8,B_PA2_to_C2,51,-60.16364981403854,151.89074522038314,-91.98252799904806,-63.14,193.25,-51.8,68.93392129778802,1.0770925202779378,1.1795919337984568,-0.7857316649045775,91.35102332934562
2D8x8,B_PA2_to_C2,52,-59.118995098258246,152.01018632705112,-92.2487417271654,-61.85,193.66,-51.8,69.44376466681702,1.085058822919016,1.179698280729443,-0.7217262113640424,92.02666621490384
2D8x8,B_PA2_to_C2,53,-58.07299161693708,152.12789314608406,-92.5103927357169,-60.56,194.07,-51.8,69.93457344706445,1.092727710110382,1.179788086127363,-0.6605527380997568,92.67708452116766
2D8x8,B_PA2_to_C2,54,-57.02565725142257,152.24385640055144,-92.76745833238854,-59.27,194.47,-51.8,70.40335528752101,1.1000524263675158,1.1798613958932354,-0.6025241992455418,93.2983127936596
2D8x8,B_PA2_to_C2,55,-55.97700994133772,152.35806700921157,-93.0199148280702,-57.98,194.86,-51.8,70.85023407660853,1.1070349074470083,1.1799187167210587,-0.5475655562692562,93.89051520894037
2D8x8,B_PA2_to_C2,56,-54.92706831895261,152.47051600784263,-93.26774021710568,-56.68,195.24,-51.8,71.28674057197634,1.1138553214371303,1.1799615568484834,-0.4942161843157187,94.46897229205766
2D8x8,B_PA2_to_C2,57,-53.87585117730203,152.58119383266,-93.5109122821452,-55.38,195.61,-51.8,71.70057110365245,1.1203214234945695,1.1799883758546292,-0.44393904684046687,95.01737925689912
2D8x8,B_PA2_to_C2,58,-52.82337771589517,152.6900926983506,-93.74940860700194,-54.08,195.98,-51.8,72.09371616797698,1.1264643151246403,1.179999599372273,-0.3964430967008141,95.53837390317467
2D8x8,B_PA2_to_C2,59,-51.76966745502341,152.79720389478553,-93.9832074245146,-52.77,196.33,-51.8,72.47219611702985,1.1323780643285914,1.1799951823746189,-0.3509629067082071,96.03993438319233
2D8x8,B_PA2_to_C2,60,-50.71474037182839,152.90251849194152,-94.21228796453826,-51.47,196.68,-51.8,72.8196091289248,1.13780639263945,1.1799757245167004,-0.30942447546449126,96.50032505235845
2D8x8,B_PA2_to_C2,61,-49.65861645459795,153.00602810349906,-94.43662804934596,-50.16,197.01,-51.8,73.15187017606706,1.1429979715010479,1.17999484008905,-0.2698826720319233,96.94063638381175
